date,season,home,n,p,t1,t2,r_t1,r_t2,s_t1,s_t2,p_t1,p_t2,s1_t1,s1_t2,s2_t1,s2_t2,s3_t1,s3_t2,s4_t1,s4_t2,s5_t1,s5_t2,elo_start_team1,elo_start_team2,elo_adjusted_team1,elo_adjusted_team2,probability_team1,probability_team2,elo_end_team1,elo_end_team2
1/8/2020 0:00:00,2020,SFU,0,0,Stanford,SFU,0,1,2,3,,,,,,,,,,,,,,,,,,,,
1/8/2020 0:00:00,2020,Tusculum,0,0,King,Tusculum,1,0,3,0,,,,,,,,,,,,,,,,,,,,
1/9/2020 0:00:00,2020,Hawaii,0,0,Emmanuel,Hawaii,0,1,0,3,,,,,,,,,,,,,,,,,,,,
1/9/2020 0:00:00,2020,UCSB,1,0,CSUN,McKendree,0,1,2,3,,,,,,,,,,,,,,,,,,,,
1/9/2020 0:00:00,2020,UCSB,1,0,Benedictine,LBSU,0,1,0,3,,,,,,,,,,,,,,,,,,,,
1/9/2020 0:00:00,2020,UCI,0,0,Lewis,UCI,1,0,3,2,,,,,,,,,,,,,,,,,,,,
1/9/2020 0:00:00,2020,UCSB,0,0,Concordia,UCSB,0,1,0,3,,,,,,,,,,,,,,,,,,,,
1/9/2020 0:00:00,2020,UCSD,0,0,Loyola,UCSD,0,1,2,3,,,,,,,,,,,,,,,,,,,,
1/9/2020 0:00:00,2020,Hawaii,1,0,GCU,Harvard,0,1,0,3,,,,,,,,,,,,,,,,,,,,
1/9/2020 0:00:00,2020,Lindenwood,0,0,Olive,Lindenwood,1,0,3,0,,,,,,,,,,,,,,,,,,,,
1/9/2020 0:00:00,2020,Ohio,0,0,SFU,Ohio,0,1,0,3,,,,,,,,,,,,,,,,,,,,
1/9/2020 0:00:00,2020,Indiana Tech,0,0,Belmont,Indiana Tech,1,0,3,0,,,,,,,,,,,,,,,,,,,,
1/10/2020 0:00:00,2020,Hawaii,0,0,Harvard,Hawaii,0,1,0,3,,,,,,,,,,,,,,,,,,,,
1/10/2020 0:00:00,2020,UCSB,1,0,Concordia,CSUN,1,0,3,2,,,,,,,,,,,,,,,,,,,,
1/10/2020 0:00:00,2020,UCSB,1,0,LBSU,McKendree,1,0,3,1,,,,,,,,,,,,,,,,,,,,
1/10/2020 0:00:00,2020,UCI,0,0,Loyola,UCI,0,1,1,3,,,,,,,,,,,,,,,,,,,,
1/10/2020 0:00:00,2020,UCSB,0,0,Benedictine,UCSB,0,1,0,3,,,,,,,,,,,,,,,,,,,,
1/10/2020 0:00:00,2020,BYU,0,0,Penn,BYU,0,1,0,3,,,,,,,,,,,,,,,,,,,,
1/10/2020 0:00:00,2020,Hawaii,1,0,Emmanuel,GCU,0,1,0,3,,,,,,,,,,,,,,,,,,,,
1/10/2020 0:00:00,2020,GMU,1,0,NJIT,Stanford,0,1,1,3,,,,,,,,,,,,,,,,,,,,
1/10/2020 0:00:00,2020,GMU,0,0,USC,GMU,0,1,0,3,,,,,,,,,,,,,,,,,,,,
1/10/2020 0:00:00,2020,Ball,0,0,Belmont,Ball,0,1,0,3,,,,,,,,,,,,,,,,,,,,
1/10/2020 0:00:00,2020,Lindenwood,0,0,LMU,Lindenwood,0,1,1,3,,,,,,,,,,,,,,,,,,,,
1/10/2020 0:00:00,2020,PFW,0,0,Queens,PFW,0,1,1,3,,,,,,,,,,,,,,,,,,,,
1/10/2020 0:00:00,2020,Quincy,0,0,Olive,Quincy,1,0,3,0,,,,,,,,,,,,,,,,,,,,
1/10/2020 0:00:00,2020,Charleston,0,0,Princeton,Charleston,1,0,3,0,,,,,,,,,,,,,,,,,,,,
1/10/2020 0:00:00,2020,Sacred,0,0,SFCB,Sacred,0,1,0,3,,,,,,,,,,,,,,,,,,,,
1/10/2020 0:00:00,2020,King,0,0,Urbana,King,0,1,0,3,,,,,,,,,,,,,,,,,,,,
1/11/2020 0:00:00,2020,Hawaii,0,0,GCU,Hawaii,0,1,0,3,,,,,,,,,,,,,,,,,,,,
1/11/2020 0:00:00,2020,UCSB,1,0,Benedictine,CSUN,0,1,0,3,,,,,,,,,,,,,,,,,,,,
1/11/2020 0:00:00,2020,UCSB,1,0,Concordia,LBSU,0,1,2,3,,,,,,,,,,,,,,,,,,,,
1/11/2020 0:00:00,2020,UCSB,0,0,McKendree,UCSB,0,1,0,3,,,,,,,,,,,,,,,,,,,,
1/11/2020 0:00:00,2020,UCSD,0,0,Lewis,UCSD,1,0,3,0,,,,,,,,,,,,,,,,,,,,
1/11/2020 0:00:00,2020,BYU,0,0,Penn,BYU,0,1,0,3,,,,,,,,,,,,,,,,,,,,
1/11/2020 0:00:00,2020,GMU,0,0,Stanford,GMU,1,0,3,0,,,,,,,,,,,,,,,,,,,,
1/11/2020 0:00:00,2020,GMU,1,0,NJIT,USC,1,0,3,0,,,,,,,,,,,,,,,,,,,,
1/11/2020 0:00:00,2020,Ball,0,0,Queens,Ball,0,1,0,3,,,,,,,,,,,,,,,,,,,,
1/11/2020 0:00:00,2020,PFW,0,0,Belmont,PFW,0,1,0,3,,,,,,,,,,,,,,,,,,,,
1/11/2020 0:00:00,2020,Quincy,0,0,LMU,Quincy,1,0,3,0,,,,,,,,,,,,,,,,,,,,
1/11/2020 0:00:00,2020,Charleston,0,0,Princeton,Charleston,1,0,3,0,,,,,,,,,,,,,,,,,,,,
1/11/2020 0:00:00,2020,Hawaii,1,0,Emmanuel,Harvard,0,1,0,3,,,,,,,,,,,,,,,,,,,,
1/11/2020 0:00:00,2020,Tusculum,0,0,Urbana,Tusculum,0,1,0,3,,,,,,,,,,,,,,,,,,,,
1/11/2020 0:00:00,2020,Tusculum,0,0,Olive,Tusculum,1,0,3,0,,,,,,,,,,,,,,,,,,,,
1/11/2020 0:00:00,2020,Tusculum,0,0,Olive,Urbana,1,0,3,0,,,,,,,,,,,,,,,,,,,,
1/14/2020 0:00:00,2020,Daemen,0,0,Pepperdine,Daemen,1,0,3,0,,,,,,,,,,,,,,,,,,,,
1/14/2020 0:00:00,2020,Tusculum,0,0,LMU,Tusculum,1,0,3,0,,,,,,,,,,,,,,,,,,,,
1/14/2020 0:00:00,2020,Urbana,0,0,Wittenberg,Urbana,1,0,3,2,,,,,,,,,,,,,,,,,,,,
1/15/2020 0:00:00,2020,CSUN,0,0,PFW,CSUN,1,0,3,0,,,,,,,,,,,,,,,,,,,,
1/15/2020 0:00:00,2020,UCSD,0,0,Vassar,UCSD,0,1,0,3,,,,,,,,,,,,,,,,,,,,
1/15/2020 0:00:00,2020,Daemen,1,0,Harvard,Pepperdine,0,1,1,3,,,,,,,,,,,,,,,,,,,,
1/16/2020 0:00:00,2020,USC,0,0,Concordia,USC,1,0,3,0,,,,,,,,,,,,,,,,,,,,
1/16/2020 0:00:00,2020,Ohio,0,0,LMU,Ohio,0,1,1,3,,,,,,,,,,,,,,,,,,,,
1/16/2020 0:00:00,2020,Daemen,0,0,Harvard,Daemen,1,0,3,1,,,,,,,,,,,,,,,,,,,,
1/16/2020 0:00:00,2020,Queens,0,0,Belmont,Queens,0,1,1,3,,,,,,,,,,,,,,,,,,,,
1/17/2020 0:00:00,2020,Lewis,0,0,Hawaii,Lewis,1,0,3,1,,,,,,,,,,,,,,,,,,,,
1/17/2020 0:00:00,2020,CSUN,0,0,Ball,CSUN,1,0,3,2,,,,,,,,,,,,,,,,,,,,
1/17/2020 0:00:00,2020,LBSU,0,0,USC,LBSU,0,1,1,3,,,,,,,,,,,,,,,,,,,,
1/17/2020 0:00:00,2020,UCI,0,0,Stanford,UCI,0,1,1,3,,,,,,,,,,,,,,,,,,,,
1/17/2020 0:00:00,2020,UCSB,0,0,PFW,UCSB,0,1,0,3,,,,,,,,,,,,,,,,,,,,
1/17/2020 0:00:00,2020,UCSD,0,0,UCLA,UCSD,0,1,0,3,,,,,,,,,,,,,,,,,,,,
1/17/2020 0:00:00,2020,Olive,0,0,BYU,Olive,1,0,3,0,,,,,,,,,,,,,,,,,,,,
1/17/2020 0:00:00,2020,Park,0,0,GCU,Park,1,0,3,0,,,,,,,,,,,,,,,,,,,,
1/17/2020 0:00:00,2020,GMU,0,0,Pepperdine,GMU,0,1,1,3,,,,,,,,,,,,,,,,,,,,
1/17/2020 0:00:00,2020,Lindenwood,0,0,SFU,Lindenwood,0,1,1,3,,,,,,,,,,,,,,,,,,,,
1/17/2020 0:00:00,2020,Loyola,0,0,Penn,Loyola,1,0,3,0,,,,,,,,,,,,,,,,,,,,
1/17/2020 0:00:00,2020,McKendree,0,0,NJIT,McKendree,0,1,2,3,,,,,,,,,,,,,,,,,,,,
1/17/2020 0:00:00,2020,Ohio,0,0,King,Ohio,0,1,0,3,,,,,,,,,,,,,,,,,,,,
1/17/2020 0:00:00,2020,Quincy,0,0,MBU,Quincy,1,0,3,2,,,,,,,,,,,,,,,,,,,,
1/17/2020 0:00:00,2020,Charleston,0,0,Erskine,Charleston,0,1,1,3,,,,,,,,,,,,,,,,,,,,
1/17/2020 0:00:00,2020,Queens,0,0,Lees,Queens,0,1,1,3,,,,,,,,,,,,,,,,,,,,
1/17/2020 0:00:00,2020,Greenville,0,0,Tusculum,Greenville,0,1,1,3,,,,,,,,,,,,,,,,,,,,
1/18/2020 0:00:00,2020,Loyola,0,0,Hawaii,Loyola,1,0,3,1,,,,,,,,,,,,,,,,,,,,
1/18/2020 0:00:00,2020,UCSB,0,0,Ball,UCSB,0,1,0,3,,,,,,,,,,,,,,,,,,,,
1/18/2020 0:00:00,2020,GCU,0,0,UCSD,GCU,0,1,1,3,,,,,,,,,,,,,,,,,,,,
1/18/2020 0:00:00,2020,Olive,0,0,BYU,Olive,1,0,3,0,,,,,,,,,,,,,,,,,,,,
1/18/2020 0:00:00,2020,UCSD,0,0,GCU,UCSD,1,0,3,1,,,,,,,,,,,,,,,,,,,,
1/18/2020 0:00:00,2020,Lewis,0,0,Penn,Lewis,1,0,3,2,,,,,,,,,,,,,,,,,,,,
1/18/2020 0:00:00,2020,Lindenwood,0,0,NJIT,Lindenwood,1,0,3,1,,,,,,,,,,,,,,,,,,,,
1/18/2020 0:00:00,2020,McKendree,0,0,SFU,McKendree,0,1,0,3,,,,,,,,,,,,,,,,,,,,
1/18/2020 0:00:00,2020,Quincy,0,0,Benedictine,Quincy,0,1,0,3,,,,,,,,,,,,,,,,,,,,
1/18/2020 0:00:00,2020,Charleston,0,0,Limestone,Charleston,1,0,3,2,,,,,,,,,,,,,,,,,,,,
1/18/2020 0:00:00,2020,SFCB,0,0,Baruch,SFCB,0,1,0,3,,,,,,,,,,,,,,,,,,,,
1/18/2020 0:00:00,2020,Belmont,0,0,Tusculum,Belmont,0,1,0,3,,,,,,,,,,,,,,,,,,,,
1/18/2020 0:00:00,2020,Bluefield,0,0,Erskine,Bluefield,1,0,3,0,,,,,,,,,,,,,,,,,,,,
1/19/2020 0:00:00,2020,Quincy,0,0,Campbellsville,Quincy,1,0,3,1,,,,,,,,,,,,,,,,,,,,
1/20/2020 0:00:00,2020,LMU,0,0,Hawaii,LMU,1,0,3,0,,,,,,,,,,,,,,,,,,,,
1/21/2020 0:00:00,2020,King,0,0,Hawaii,King,1,0,3,0,,,,,,,,,,,,,,,,,,,,
1/21/2020 0:00:00,2020,Geneva,0,0,Alderson,Geneva,0,1,0,3,,,,,,,,,,,,,,,,,,,,
1/21/2020 0:00:00,2020,Limestone,0,0,Erskine,Limestone,0,1,0,3,,,,,,,,,,,,,,,,,,,,
1/21/2020 0:00:00,2020,Olive,0,0,Belmont,Olive,0,1,0,3,,,,,,,,,,,,,,,,,,,,
1/21/2020 0:00:00,2020,Greenville,0,0,Emmanuel,Greenville,0,1,0,3,,,,,,,,,,,,,,,,,,,,
1/22/2020 0:00:00,2020,UCI,0,0,BYU,UCI,1,0,3,1,,,,,,,,,,,,,,,,,,,,
1/22/2020 0:00:00,2020,Vanguard,0,0,Concordia,Vanguard,1,0,3,1,,,,,,,,,,,,,,,,,,,,
1/22/2020 0:00:00,2020,Barton,0,0,Queens,Barton,0,1,2,3,,,,,,,,,,,,,,,,,,,,
1/23/2020 0:00:00,2020,Lindenwood,0,0,UCSD,Lindenwood,1,0,3,2,,,,,,,,,,,,,,,,,,,,
1/23/2020 0:00:00,2020,GMU,0,0,Ball,GMU,0,1,2,3,,,,,,,,,,,,,,,,,,,,
1/23/2020 0:00:00,2020,NJIT,0,0,PFW,NJIT,0,1,0,3,,,,,,,,,,,,,,,,,,,,
1/24/2020 0:00:00,2020,CSUN,0,0,Menlo,CSUN,1,0,3,1,,,,,,,,,,,,,,,,,,,,
1/24/2020 0:00:00,2020,UCI,0,0,BYU,UCI,1,0,3,1,,,,,,,,,,,,,,,,,,,,
1/24/2020 0:00:00,2020,Lindenwood,1,0,Quincy,UCSD,0,1,0,3,,,,,,,,,,,,,,,,,,,,
1/24/2020 0:00:00,2020,Lindenwood,1,0,GCU,McKendree,1,0,3,1,,,,,,,,,,,,,,,,,,,,
1/24/2020 0:00:00,2020,Penn,0,0,UCLA,Penn,0,1,0,3,,,,,,,,,,,,,,,,,,,,
1/24/2020 0:00:00,2020,Penn,1,0,Ohio,USC,1,0,3,0,,,,,,,,,,,,,,,,,,,,
1/24/2020 0:00:00,2020,Lewis,0,0,Urbana,Lewis,0,1,0,3,,,,,,,,,,,,,,,,,,,,
1/24/2020 0:00:00,2020,Lindenwood,0,0,Lees,Lindenwood,0,1,0,3,,,,,,,,,,,,,,,,,,,,
1/24/2020 0:00:00,2020,Loyola,0,0,Charleston,Loyola,0,1,1,3,,,,,,,,,,,,,,,,,,,,
1/24/2020 0:00:00,2020,King,0,0,SFU,King,1,0,3,2,,,,,,,,,,,,,,,,,,,,
1/24/2020 0:00:00,2020,Emmanuel,0,0,Barton,Emmanuel,1,0,3,0,,,,,,,,,,,,,,,,,,,,
1/24/2020 0:00:00,2020,Erskine,0,0,Olive,Erskine,1,0,3,0,,,,,,,,,,,,,,,,,,,,
1/25/2020 0:00:00,2020,CSUN,0,0,Cal Lu,CSUN,0,1,0,3,,,,,,,,,,,,,,,,,,,,
1/25/2020 0:00:00,2020,LBSU,0,0,Pepperdine,LBSU,0,1,1,3,,,,,,,,,,,,,,,,,,,,
1/25/2020 0:00:00,2020,Stanford,0,0,UCSB,Stanford,1,0,3,0,,,,,,,,,,,,,,,,,,,,
1/25/2020 0:00:00,2020,Lindenwood,1,0,McKendree,UCSD,0,1,2,3,,,,,,,,,,,,,,,,,,,,
1/25/2020 0:00:00,2020,Lindenwood,0,0,GCU,Lindenwood,1,0,3,0,,,,,,,,,,,,,,,,,,,,
1/25/2020 0:00:00,2020,NJIT,0,0,Ball,NJIT,0,1,0,3,,,,,,,,,,,,,,,,,,,,
1/25/2020 0:00:00,2020,Lewis,0,0,Charleston,Lewis,0,1,0,3,,,,,,,,,,,,,,,,,,,,
1/25/2020 0:00:00,2020,Loyola,0,0,Urbana,Loyola,0,1,0,3,,,,,,,,,,,,,,,,,,,,
1/25/2020 0:00:00,2020,GMU,0,0,PFW,GMU,1,0,3,1,,,,,,,,,,,,,,,,,,,,
1/25/2020 0:00:00,2020,Lindenwood,1,0,Lees,Quincy,0,1,0,3,,,,,,,,,,,,,,,,,,,,
1/25/2020 0:00:00,2020,SJC Long Island,0,0,Sacred,SJC Long Island,1,0,3,0,,,,,,,,,,,,,,,,,,,,
1/25/2020 0:00:00,2020,SJC Long Island,0,0,Arcadia,Sacred,0,1,1,3,,,,,,,,,,,,,,,,,,,,
1/25/2020 0:00:00,2020,Elms,0,0,SFCB,Elms,1,0,3,2,,,,,,,,,,,,,,,,,,,,
1/25/2020 0:00:00,2020,LMU,0,0,SFU,LMU,0,1,2,3,,,,,,,,,,,,,,,,,,,,
1/25/2020 0:00:00,2020,Alderson,0,0,St Andrews,Alderson,1,0,3,0,,,,,,,,,,,,,,,,,,,,
1/25/2020 0:00:00,2020,Queens,0,0,Limestone,Queens,1,0,3,0,,,,,,,,,,,,,,,,,,,,
1/25/2020 0:00:00,2020,Tusculum,0,0,Bluefield,Tusculum,0,1,0,3,,,,,,,,,,,,,,,,,,,,
1/25/2020 0:00:00,2020,Erskine,0,0,Barton,Erskine,1,0,3,0,,,,,,,,,,,,,,,,,,,,
1/25/2020 0:00:00,2020,King,0,0,Belmont,King,0,1,2,3,,,,,,,,,,,,,,,,,,,,
1/25/2020 0:00:00,2020,Emmanuel,0,0,Olive,Emmanuel,1,0,3,0,,,,,,,,,,,,,,,,,,,,
1/26/2020 0:00:00,2020,Lindenwood,1,0,GCU,Quincy,1,0,3,0,,,,,,,,,,,,,,,,,,,,
1/26/2020 0:00:00,2020,Penn,1,0,Ohio,UCLA,0,1,1,3,,,,,,,,,,,,,,,,,,,,
1/26/2020 0:00:00,2020,Penn,0,0,USC,Penn,0,1,2,3,,,,,,,,,,,,,,,,,,,,
1/26/2020 0:00:00,2020,Lindenwood,1,0,Lees,McKendree,0,1,0,3,,,,,,,,,,,,,,,,,,,,
1/26/2020 0:00:00,2020,DYouville,0,0,Daemen,DYouville,1,0,3,0,,,,,,,,,,,,,,,,,,,,
1/28/2020 0:00:00,2020,UCSD,0,0,Princeton,UCSD,0,1,1,3,,,,,,,,,,,,,,,,,,,,
1/28/2020 0:00:00,2020,Queens,0,0,Greenville,Queens,0,1,1,3,,,,,,,,,,,,,,,,,,,,
1/28/2020 0:00:00,2020,Erskine,0,0,St Andrews,Erskine,0,1,0,3,,,,,,,,,,,,,,,,,,,,
1/29/2020 0:00:00,2020,GCU,0,0,Benedictine,GCU,0,1,0,3,,,,,,,,,,,,,,,,,,,,
1/29/2020 0:00:00,2020,Limestone,0,0,St Andrews,Limestone,0,1,0,3,,,,,,,,,,,,,,,,,,,,
1/30/2020 0:00:00,2020,UCI,0,0,Concordia,UCI,0,1,1,3,,,,,,,,,,,,,,,,,,,,
1/30/2020 0:00:00,2020,UCLA,0,0,Princeton,UCLA,1,0,3,1,,,,,,,,,,,,,,,,,,,,
1/31/2020 0:00:00,2020,CSUN,0,0,USC,CSUN,1,0,3,2,,,,,,,,,,,,,,,,,,,,
1/31/2020 0:00:00,2020,BYU,0,0,UCSB,BYU,0,1,1,3,,,,,,,,,,,,,,,,,,,,
1/31/2020 0:00:00,2020,UCSD,0,0,Concordia,UCSD,1,0,3,1,,,,,,,,,,,,,,,,,,,,
1/31/2020 0:00:00,2020,Penn,0,0,Ball,Penn,1,0,3,0,,,,,,,,,,,,,,,,,,,,
1/31/2020 0:00:00,2020,GMU,1,0,Barton,Lewis,0,1,0,3,,,,,,,,,,,,,,,,,,,,
1/31/2020 0:00:00,2020,Lindenwood,0,0,Tusculum,Lindenwood,0,1,0,3,,,,,,,,,,,,,,,,,,,,
1/31/2020 0:00:00,2020,GMU,0,0,Loyola,GMU,0,1,0,3,,,,,,,,,,,,,,,,,,,,
1/31/2020 0:00:00,2020,McKendree,0,0,Urbana,McKendree,0,1,0,3,,,,,,,,,,,,,,,,,,,,
1/31/2020 0:00:00,2020,SFU,0,0,Ohio,SFU,1,0,3,0,,,,,,,,,,,,,,,,,,,,
1/31/2020 0:00:00,2020,Charleston,0,0,Queens,Charleston,1,0,3,1,,,,,,,,,,,,,,,,,,,,
1/31/2020 0:00:00,2020,Sacred,0,0,Harvard,Sacred,1,0,3,1,,,,,,,,,,,,,,,,,,,,
1/31/2020 0:00:00,2020,Daemen,0,0,Wittenberg,Daemen,0,1,1,3,,,,,,,,,,,,,,,,,,,,
1/31/2020 0:00:00,2020,Emmanuel,0,0,Limestone,Emmanuel,0,1,2,3,,,,,,,,,,,,,,,,,,,,
1/31/2020 0:00:00,2020,LMU,0,0,Belmont,LMU,0,1,0,3,,,,,,,,,,,,,,,,,,,,
1/31/2020 0:00:00,2020,Erskine,0,0,Greenville,Erskine,1,0,3,1,,,,,,,,,,,,,,,,,,,,
1/31/2020 0:00:00,2020,King,0,0,Lees,King,0,1,0,3,,,,,,,,,,,,,,,,,,,,
2/1/2020 0:00:00,2020,CSUN,0,0,Princeton,CSUN,1,0,3,0,,,,,,,,,,,,,,,,,,,,
2/1/2020 0:00:00,2020,LBSU,0,0,UCLA,LBSU,1,0,3,1,,,,,,,,,,,,,,,,,,,,
2/1/2020 0:00:00,2020,USC,0,0,UCI,USC,1,0,3,1,,,,,,,,,,,,,,,,,,,,
2/1/2020 0:00:00,2020,BYU,0,0,UCSB,BYU,0,1,2,3,,,,,,,,,,,,,,,,,,,,
2/1/2020 0:00:00,2020,GCU,0,0,Stanford,GCU,0,1,0,3,,,,,,,,,,,,,,,,,,,,
2/1/2020 0:00:00,2020,SFU,0,0,Ball,SFU,1,0,3,0,,,,,,,,,,,,,,,,,,,,
2/1/2020 0:00:00,2020,GMU,0,0,Lewis,GMU,1,0,3,0,,,,,,,,,,,,,,,,,,,,
2/1/2020 0:00:00,2020,Lindenwood,0,0,Urbana,Lindenwood,0,1,1,3,,,,,,,,,,,,,,,,,,,,
2/1/2020 0:00:00,2020,GMU,1,0,Barton,Loyola,1,0,3,0,,,,,,,,,,,,,,,,,,,,
2/1/2020 0:00:00,2020,McKendree,0,0,Tusculum,McKendree,0,1,0,3,,,,,,,,,,,,,,,,,,,,
2/1/2020 0:00:00,2020,Penn,0,0,Ohio,Penn,1,0,3,0,,,,,,,,,,,,,,,,,,,,
2/1/2020 0:00:00,2020,Xavier,0,0,Quincy,Xavier,0,1,2,3,,,,,,,,,,,,,,,,,,,,
2/1/2020 0:00:00,2020,NJIT,0,0,SFCB,NJIT,0,1,0,3,,,,,,,,,,,,,,,,,,,,
2/1/2020 0:00:00,2020,Daemen,1,0,Alderson,Wittenberg,0,1,0,3,,,,,,,,,,,,,,,,,,,,
2/1/2020 0:00:00,2020,Daemen,0,0,Alderson,Daemen,0,1,0,3,,,,,,,,,,,,,,,,,,,,
2/1/2020 0:00:00,2020,Daemen,0,0,Fisher,Daemen,1,0,3,1,,,,,,,,,,,,,,,,,,,,
2/1/2020 0:00:00,2020,Misericordia,1,0,DYouville,Elizabethtown,0,1,0,3,,,,,,,,,,,,,,,,,,,,
2/1/2020 0:00:00,2020,Misericordia,0,0,DYouville,Misericordia,0,1,0,3,,,,,,,,,,,,,,,,,,,,
2/1/2020 0:00:00,2020,Lees,0,0,Belmont,Lees,1,0,3,1,,,,,,,,,,,,,,,,,,,,
2/1/2020 0:00:00,2020,Erskine,0,0,Webber,Erskine,1,0,3,1,,,,,,,,,,,,,,,,,,,,
2/2/2020 0:00:00,2020,Harvard,0,0,SFCB,Harvard,0,1,1,3,,,,,,,,,,,,,,,,,,,,
2/4/2020 0:00:00,2020,Concordia,0,0,UCSD,Concordia,1,0,3,0,,,,,,,,,,,,,,,,,,,,
2/4/2020 0:00:00,2020,Limestone,0,0,Greenville,Limestone,0,1,0,3,,,,,,,,,,,,,,,,,,,,
2/6/2020 0:00:00,2020,Hawaii,0,0,Queens,Hawaii,0,1,0,3,,,,,,,,,,,,,,,,,,,,
2/6/2020 0:00:00,2020,Hawaii,1,0,Concordia,UCI,0,1,1,3,,,,,,,,,,,,,,,,,,,,
2/6/2020 0:00:00,2020,UCSD,0,0,USC,UCSD,0,1,1,3,,,,,,,,,,,,,,,,,,,,
2/6/2020 0:00:00,2020,BYU,0,0,UCLA,BYU,0,1,0,3,,,,,,,,,,,,,,,,,,,,
2/6/2020 0:00:00,2020,Stanford,0,0,Pepperdine,Stanford,1,0,3,2,,,,,,,,,,,,,,,,,,,,
2/6/2020 0:00:00,2020,Ball,0,0,Urbana,Ball,0,1,0,3,,,,,,,,,,,,,,,,,,,,
2/6/2020 0:00:00,2020,Belmont,0,0,Campbellsville,Belmont,0,1,2,3,,,,,,,,,,,,,,,,,,,,
2/7/2020 0:00:00,2020,Hawaii,0,0,Concordia,Hawaii,0,1,0,3,,,,,,,,,,,,,,,,,,,,
2/7/2020 0:00:00,2020,Lindenwood,0,0,CSUN,Lindenwood,0,1,1,3,,,,,,,,,,,,,,,,,,,,
2/7/2020 0:00:00,2020,Ohio,1,0,LBSU,Penn,1,0,3,1,,,,,,,,,,,,,,,,,,,,
2/7/2020 0:00:00,2020,Hawaii,1,0,Queens,UCI,0,1,1,3,,,,,,,,,,,,,,,,,,,,
2/7/2020 0:00:00,2020,Ohio,0,0,UCSB,Ohio,1,0,3,1,,,,,,,,,,,,,,,,,,,,
2/7/2020 0:00:00,2020,Lewis,0,0,McKendree,Lewis,1,0,3,2,,,,,,,,,,,,,,,,,,,,
2/7/2020 0:00:00,2020,PFW,0,0,Urbana,PFW,0,1,0,3,,,,,,,,,,,,,,,,,,,,
2/7/2020 0:00:00,2020,Charleston,0,0,GMU,Charleston,1,0,3,0,,,,,,,,,,,,,,,,,,,,
2/7/2020 0:00:00,2020,Harvard,0,0,Barton,Harvard,0,1,1,3,,,,,,,,,,,,,,,,,,,,
2/7/2020 0:00:00,2020,NJIT,0,0,Princeton,NJIT,1,0,3,0,,,,,,,,,,,,,,,,,,,,
2/7/2020 0:00:00,2020,Sacred,0,0,Olive,Sacred,0,1,1,3,,,,,,,,,,,,,,,,,,,,
